bResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,top,jungle,middle,adc,support
0,Shen,RekSai,Viktor,Corki,Annie,Maokai,Olaf,Ezreal,Sivir,Leona,Shen_Maokai,RekSai_Olaf,Viktor_Ezreal,Corki_Sivir,Annie_Leona
1,Shen,Evelynn,Ezreal,Sivir,Braum,Maokai,RekSai,Lulu,KogMaw,Thresh,Shen_Maokai,Evelynn_RekSai,Ezreal_Lulu,Sivir_KogMaw,Braum_Thresh
0,Hecarim,RekSai,Viktor,Sivir,Thresh,Shen,Gragas,Ezreal,KogMaw,Braum,Hecarim_Shen,RekSai_Gragas,Viktor_Ezreal,Sivir_KogMaw,Thresh_Braum
1,Shen,RekSai,Ezreal,KogMaw,Alistar,Rumble,Ekko,Ahri,Jinx,Thresh,Shen_Rumble,RekSai_Ekko,Ezreal_Ahri,KogMaw_Jinx,Alistar_Thresh
1,Maokai,RekSai,Viktor,Corki,Thresh,Gnar,Nidalee,Azir,Sivir,Annie,Maokai_Gnar,RekSai_Nidalee,Viktor_Azir,Corki_Sivir,Thresh_Annie
0,Maokai,RekSai,Azir,KogMaw,Thresh,Rumble,Elise,Viktor,Sivir,Braum,Maokai_Rumble,RekSai_Elise,Azir_Viktor,KogMaw_Sivir,Thresh_Braum
1,Ryze,Gragas,Cassiopeia,Corki,Leona,DrMundo,Nidalee,Viktor,Kalista,Annie,Ryze_DrMundo,Gragas_Nidalee,Cassiopeia_Viktor,Corki_Kalista,Leona_Annie
0,Rumble,RekSai,Azir,Corki,Annie,Maokai,Ekko,Lulu,KogMaw,Janna,Rumble_Maokai,RekSai_Ekko,Azir_Lulu,Corki_KogMaw,Annie_Janna
0,Gnar,Evelynn,Ezreal,Tristana,Braum,Maokai,Ekko,Viktor,Vayne,Janna,Gnar_Maokai,Evelynn_Ekko,Ezreal_Viktor,Tristana_Vayne,Braum_Janna
1,Rumble,Gragas,Viktor,Vayne,Alistar,Olaf,RekSai,Cassiopeia,Corki,Thresh,Rumble_Olaf,Gragas_RekSai,Viktor_Cassiopeia,Vayne_Corki,Alistar_Thresh
1,Rumble,RekSai,Viktor,Vayne,Alistar,Maokai,Nidalee,Lulu,Sivir,Braum,Rumble_Maokai,RekSai_Nidalee,Viktor_Lulu,Vayne_Sivir,Alistar_Braum
1,Rumble,RekSai,JarvanIV,Corki,Alistar,Maokai,Gragas,Viktor,KogMaw,Braum,Rumble_Maokai,RekSai_Gragas,JarvanIV_Viktor,Corki_KogMaw,Alistar_Braum
0,Maokai,Evelynn,Ryze,Corki,Leona,Gnar,Gragas,Viktor,Sivir,Annie,Maokai_Gnar,Evelynn_Gragas,Ryze_Viktor,Corki_Sivir,Leona_Annie
0,Maokai,Nidalee,Ekko,Corki,Annie,Shen,Elise,Viktor,Ezreal,Thresh,Maokai_Shen,Nidalee_Elise,Ekko_Viktor,Corki_Ezreal,Annie_Thresh
0,Shen,Gragas,Viktor,Vayne,Janna,Maokai,Nidalee,Ekko,Lucian,Braum,Shen_Maokai,Gragas_Nidalee,Viktor_Ekko,Vayne_Lucian,Janna_Braum
1,Riven,RekSai,Viktor,Corki,Alistar,Shen,Gragas,Orianna,Lucian,Braum,Riven_Shen,RekSai_Gragas,Viktor_Orianna,Corki_Lucian,Alistar_Braum
0,Ryze,RekSai,Viktor,Corki,Alistar,Gnar,Elise,Azir,Lucian,Braum,Ryze_Gnar,RekSai_Elise,Viktor_Azir,Corki_Lucian,Alistar_Braum
1,Maokai,Elise,Zed,Lucian,Shen,Gnar,Gragas,Viktor,Corki,Thresh,Maokai_Gnar,Elise_Gragas,Zed_Viktor,Lucian_Corki,Shen_Thresh
0,Hecarim,Fizz,Zed,Lucian,Braum,Rumble,RekSai,Lulu,Vayne,Alistar,Hecarim_Rumble,Fizz_RekSai,Zed_Lulu,Lucian_Vayne,Braum_Alistar
1,Gnar,Elise,Ahri,KogMaw,Janna,Rumble,LeeSin,Yasuo,Corki,Alistar,Gnar_Rumble,Elise_LeeSin,Ahri_Yasuo,KogMaw_Corki,Janna_Alistar
1,Ryze,LeeSin,Azir,Sivir,Thresh,Gnar,RekSai,Viktor,KogMaw,Janna,Ryze_Gnar,LeeSin_RekSai,Azir_Viktor,Sivir_KogMaw,Thresh_Janna
1,Shen,Elise,Viktor,Lucian,Kennen,Gnar,LeeSin,Azir,Sivir,Thresh,Shen_Gnar,Elise_LeeSin,Viktor_Azir,Lucian_Sivir,Kennen_Thresh
0,Gnar,Elise,Azir,Corki,Janna,Lulu,LeeSin,Viktor,Vayne,Thresh,Gnar_Lulu,Elise_LeeSin,Azir_Viktor,Corki_Vayne,Janna_Thresh
0,Shen,Gragas,Viktor,Corki,Alistar,Gnar,RekSai,Azir,Lucian,Annie,Shen_Gnar,Gragas_RekSai,Viktor_Azir,Corki_Lucian,Alistar_Annie
1,Hecarim,Nidalee,Viktor,Lucian,Alistar,Gnar,Gragas,Lulu,KogMaw,Braum,Hecarim_Gnar,Nidalee_Gragas,Viktor_Lulu,Lucian_KogMaw,Alistar_Braum
1,Shen,LeeSin,Viktor,Vayne,Janna,Fizz,RekSai,Orianna,KogMaw,Braum,Shen_Fizz,LeeSin_RekSai,Viktor_Orianna,Vayne_KogMaw,Janna_Braum
1,Fizz,Elise,Lulu,Vayne,Thresh,Jax,LeeSin,Viktor,Lucian,Janna,Fizz_Jax,Elise_LeeSin,Lulu_Viktor,Vayne_Lucian,Thresh_Janna
1,Fizz,RekSai,Azir,Sivir,Thresh,Gnar,Gragas,Lux,Vayne,Nautilus,Fizz_Gnar,RekSai_Gragas,Azir_Lux,Sivir_Vayne,Thresh_Nautilus
0,Ryze,Gragas,Viktor,Corki,Annie,Gnar,LeeSin,Ahri,Lucian,Braum,Ryze_Gnar,Gragas_LeeSin,Viktor_Ahri,Corki_Lucian,Annie_Braum
0,Gnar,LeeSin,TwistedFate,Lucian,Thresh,Shen,Ekko,Viktor,Corki,Janna,Gnar_Shen,LeeSin_Ekko,TwistedFate_Viktor,Lucian_Corki,Thresh_Janna
1,Yasuo,Elise,Azir,Corki,Alistar,Gnar,Gragas,Ahri,Lucian,Thresh,Yasuo_Gnar,Elise_Gragas,Azir_Ahri,Corki_Lucian,Alistar_Thresh
1,Gnar,LeeSin,Azir,Lucian,Annie,Shen,Evelynn,Viktor,KogMaw,Janna,Gnar_Shen,LeeSin_Evelynn,Azir_Viktor,Lucian_KogMaw,Annie_Janna
1,Rumble,Evelynn,Azir,Vayne,Alistar,Riven,Gragas,Zed,Lucian,Kennen,Rumble_Riven,Evelynn_Gragas,Azir_Zed,Vayne_Lucian,Alistar_Kennen
1,Maokai,Gragas,Azir,Lucian,Thresh,Shen,Evelynn,Viktor,KogMaw,Alistar,Maokai_Shen,Gragas_Evelynn,Azir_Viktor,Lucian_KogMaw,Thresh_Alistar
0,Riven,LeeSin,Viktor,Vayne,Braum,Fizz,RekSai,TwistedFate,Sivir,Annie,Riven_Fizz,LeeSin_RekSai,Viktor_TwistedFate,Vayne_Sivir,Braum_Annie
0,Shen,Elise,Ahri,Vayne,Thresh,Maokai,LeeSin,Viktor,Ashe,Braum,Shen_Maokai,Elise_LeeSin,Ahri_Viktor,Vayne_Ashe,Thresh_Braum
0,Shen,Nidalee,Lulu,Kalista,Alistar,Maokai,Elise,Yasuo,Ashe,Braum,Shen_Maokai,Nidalee_Elise,Lulu_Yasuo,Kalista_Ashe,Alistar_Braum
1,Gnar,RekSai,TwistedFate,Lucian,Kennen,Hecarim,Gragas,Viktor,Corki,Alistar,Gnar_Hecarim,RekSai_Gragas,TwistedFate_Viktor,Lucian_Corki,Kennen_Alistar
0,Fizz,Gragas,Lulu,Lucian,Annie,Shen,Elise,Cassiopeia,Ashe,Alistar,Fizz_Shen,Gragas_Elise,Lulu_Cassiopeia,Lucian_Ashe,Annie_Alistar
0,Gnar,Elise,TwistedFate,Corki,Annie,Malphite,RekSai,Viktor,Lucian,Janna,Gnar_Malphite,Elise_RekSai,TwistedFate_Viktor,Corki_Lucian,Annie_Janna
1,Malphite,Gragas,Yasuo,Ashe,Braum,Shen,Elise,Azir,Ashe,Leona,Malphite_Shen,Gragas_Elise,Yasuo_Azir,Ashe_Ashe,Braum_Leona
0,Maokai,Evelynn,Viktor,Vayne,Alistar,Shen,Elise,Orianna,KogMaw,Janna,Maokai_Shen,Evelynn_Elise,Viktor_Orianna,Vayne_KogMaw,Alistar_Janna
1,Shyvana,RekSai,Lulu,Kalista,Kennen,Shen,Evelynn,Orianna,Ashe,Leona,Shyvana_Shen,RekSai_Evelynn,Lulu_Orianna,Kalista_Ashe,Kennen_Leona
0,Maokai,Elise,TwistedFate,KogMaw,Thresh,Gnar,RekSai,Fizz,Ashe,Morgana,Maokai_Gnar,Elise_RekSai,TwistedFate_Fizz,KogMaw_Ashe,Thresh_Morgana
1,Lulu,RekSai,Ryze,Ashe,Braum,Gnar,Elise,Diana,KogMaw,Alistar,Lulu_Gnar,RekSai_Elise,Ryze_Diana,Ashe_KogMaw,Braum_Alistar
0,Rumble,RekSai,Viktor,KogMaw,Alistar,Fizz,Elise,Diana,Corki,Thresh,Rumble_Fizz,RekSai_Elise,Viktor_Diana,KogMaw_Corki,Alistar_Thresh
1,Riven,Gragas,Azir,Vayne,Janna,Rumble,LeeSin,Varus,KogMaw,Alistar,Riven_Rumble,Gragas_LeeSin,Azir_Varus,Vayne_KogMaw,Janna_Alistar
1,Fizz,Gragas,Viktor,Vayne,Kennen,Maokai,RekSai,Ahri,Sivir,Braum,Fizz_Maokai,Gragas_RekSai,Viktor_Ahri,Vayne_Sivir,Kennen_Braum
0,Lulu,RekSai,Viktor,KogMaw,Janna,Lulu,Elise,Azir,Ashe,Leona,Lulu_Lulu,RekSai_Elise,Viktor_Azir,KogMaw_Ashe,Janna_Leona
1,Maokai,Elise,Azir,Ashe,Alistar,Gnar,Vi,Leblanc,Corki,Braum,Maokai_Gnar,Elise_Vi,Azir_Leblanc,Ashe_Corki,Alistar_Braum
0,Fizz,RekSai,Viktor,Ashe,Thresh,Malphite,Elise,Diana,Sivir,Kennen,Fizz_Malphite,RekSai_Elise,Viktor_Diana,Ashe_Sivir,Thresh_Kennen
1,Maokai,Elise,Riven,Ashe,Kennen,Gangplank,Gragas,Cassiopeia,Corki,Thresh,Maokai_Gangplank,Elise_Gragas,Riven_Cassiopeia,Ashe_Corki,Kennen_Thresh
1,Malphite,RekSai,Gangplank,Kalista,Kennen,Fiora,Elise,Leblanc,Ashe,Alistar,Malphite_Fiora,RekSai_Elise,Gangplank_Leblanc,Kalista_Ashe,Kennen_Alistar
0,Maokai,RekSai,Ryze,Kalista,Thresh,Malphite,Evelynn,Viktor,Ashe,Braum,Maokai_Malphite,RekSai_Evelynn,Ryze_Viktor,Kalista_Ashe,Thresh_Braum
1,Malphite,Elise,Orianna,Ashe,Braum,Maokai,RekSai,Viktor,Sivir,Kennen,Malphite_Maokai,Elise_RekSai,Orianna_Viktor,Ashe_Sivir,Braum_Kennen
0,Gangplank,Gragas,Viktor,Ashe,Kennen,Maokai,Elise,Orianna,Kalista,Alistar,Gangplank_Maokai,Gragas_Elise,Viktor_Orianna,Ashe_Kalista,Kennen_Alistar
1,Malphite,Elise,Viktor,Vayne,Braum,Maokai,Gragas,Ekko,Kalista,Alistar,Malphite_Maokai,Elise_Gragas,Viktor_Ekko,Vayne_Kalista,Braum_Alistar
1,Maokai,Elise,Diana,Jinx,Braum,Fizz,RekSai,Chogath,Sivir,Kennen,Maokai_Fizz,Elise_RekSai,Diana_Chogath,Jinx_Sivir,Braum_Kennen
1,Lulu,RekSai,Diana,Jinx,Alistar,Fizz,Evelynn,Ryze,Ashe,Braum,Lulu_Fizz,RekSai_Evelynn,Diana_Ryze,Jinx_Ashe,Alistar_Braum
0,Shen,Elise,Azir,Jinx,Alistar,Maokai,Elise,Gangplank,Kalista,Kennen,Shen_Maokai,Elise_Elise,Azir_Gangplank,Jinx_Kalista,Alistar_Kennen
1,Fiora,Gragas,Azir,KogMaw,Alistar,Malphite,Elise,Viktor,Vayne,Braum,Fiora_Malphite,Gragas_Elise,Azir_Viktor,KogMaw_Vayne,Alistar_Braum
0,Lulu,Gragas,Orianna,KogMaw,Alistar,Yasuo,Elise,Azir,Ashe,Braum,Lulu_Yasuo,Gragas_Elise,Orianna_Azir,KogMaw_Ashe,Alistar_Braum
0,Fiora,Gragas,Viktor,Kalista,Alistar,Maokai,Nidalee,TwistedFate,Corki,Braum,Fiora_Maokai,Gragas_Nidalee,Viktor_TwistedFate,Kalista_Corki,Alistar_Braum
1,Malphite,Elise,Fizz,Sivir,Thresh,Maokai,Nidalee,Viktor,Ashe,Braum,Malphite_Maokai,Elise_Nidalee,Fizz_Viktor,Sivir_Ashe,Thresh_Braum
0,Maokai,JarvanIV,Orianna,Lucian,Thresh,Rumble,Khazix,Zilean,Tristana,Nami,Maokai_Rumble,JarvanIV_Khazix,Orianna_Zilean,Lucian_Tristana,Thresh_Nami
1,Alistar,LeeSin,Yasuo,Tristana,Nami,DrMundo,Khazix,Orianna,Lucian,Sona,Alistar_DrMundo,LeeSin_Khazix,Yasuo_Orianna,Tristana_Lucian,Nami_Sona
0,Maokai,LeeSin,Syndra,Tristana,Nami,Nidalee,Khazix,Fizz,Lucian,Thresh,Maokai_Nidalee,LeeSin_Khazix,Syndra_Fizz,Tristana_Lucian,Nami_Thresh
0,DrMundo,LeeSin,Syndra,Lucian,Janna,Ryze,Khazix,Orianna,Caitlyn,Nami,DrMundo_Ryze,LeeSin_Khazix,Syndra_Orianna,Lucian_Caitlyn,Janna_Nami
1,Maokai,LeeSin,Yasuo,Twitch,Thresh,Nidalee,Khazix,TwistedFate,Jinx,Blitzcrank,Maokai_Nidalee,LeeSin_Khazix,Yasuo_TwistedFate,Twitch_Jinx,Thresh_Blitzcrank
1,Irelia,Rengar,Zilean,Tristana,Janna,Ryze,Elise,Zed,Corki,Nami,Irelia_Ryze,Rengar_Elise,Zilean_Zed,Tristana_Corki,Janna_Nami
1,Ryze,Khazix,Syndra,Lucian,Janna,DrMundo,JarvanIV,Ahri,Tristana,Sona,Ryze_DrMundo,Khazix_JarvanIV,Syndra_Ahri,Lucian_Tristana,Janna_Sona
1,Maokai,Rengar,Orianna,KogMaw,Janna,Khazix,Nunu,Xerath,Lucian,Thresh,Maokai_Khazix,Rengar_Nunu,Orianna_Xerath,KogMaw_Lucian,Janna_Thresh
1,Ryze,LeeSin,Yasuo,Tristana,Janna,DrMundo,Khazix,Syndra,Twitch,Zilean,Ryze_DrMundo,LeeSin_Khazix,Yasuo_Syndra,Tristana_Twitch,Janna_Zilean
0,Alistar,Khazix,Orianna,Jinx,Thresh,Ryze,LeeSin,Talon,Vayne,Janna,Alistar_Ryze,Khazix_LeeSin,Orianna_Talon,Jinx_Vayne,Thresh_Janna
1,Rumble,LeeSin,Xerath,KogMaw,Janna,Lulu,Rengar,Orianna,Tristana,Leona,Rumble_Lulu,LeeSin_Rengar,Xerath_Orianna,KogMaw_Tristana,Janna_Leona
1,Maokai,Rengar,Zed,Twitch,Thresh,Nidalee,Khazix,Talon,Lucian,Blitzcrank,Maokai_Nidalee,Rengar_Khazix,Zed_Talon,Twitch_Lucian,Thresh_Blitzcrank
1,Alistar,Khazix,Zed,Corki,Janna,Ryze,LeeSin,Fizz,Ezreal,Braum,Alistar_Ryze,Khazix_LeeSin,Zed_Fizz,Corki_Ezreal,Janna_Braum
0,Maokai,LeeSin,Ahri,KogMaw,Kayle,Irelia,Rengar,Orianna,Vayne,Janna,Maokai_Irelia,LeeSin_Rengar,Ahri_Orianna,KogMaw_Vayne,Kayle_Janna
0,Ryze,LeeSin,TwistedFate,Jinx,Blitzcrank,Kayle,Khazix,Katarina,Lucian,Thresh,Ryze_Kayle,LeeSin_Khazix,TwistedFate_Katarina,Jinx_Lucian,Blitzcrank_Thresh
0,Maokai,Khazix,Yasuo,Twitch,Thresh,Lulu,LeeSin,Orianna,Tristana,Braum,Maokai_Lulu,Khazix_LeeSin,Yasuo_Orianna,Twitch_Tristana,Thresh_Braum
0,Ryze,Pantheon,Jayce,Lucian,Braum,Irelia,Khazix,Zilean,Tristana,Thresh,Ryze_Irelia,Pantheon_Khazix,Jayce_Zilean,Lucian_Tristana,Braum_Thresh
1,Alistar,Khazix,Orianna,Lucian,Morgana,Ryze,LeeSin,Yasuo,Ezreal,Janna,Alistar_Ryze,Khazix_LeeSin,Orianna_Yasuo,Lucian_Ezreal,Morgana_Janna
1,Rumble,LeeSin,Orianna,Tristana,Nami,Ryze,Khazix,Fizz,Caitlyn,Janna,Rumble_Ryze,LeeSin_Khazix,Orianna_Fizz,Tristana_Caitlyn,Nami_Janna
1,Irelia,LeeSin,TwistedFate,Graves,Leona,Nidalee,Vi,Ahri,Lucian,Janna,Irelia_Nidalee,LeeSin_Vi,TwistedFate_Ahri,Graves_Lucian,Leona_Janna
1,Ryze,LeeSin,Orianna,Lucian,Nami,DrMundo,Khazix,Fizz,Tristana,Janna,Ryze_DrMundo,LeeSin_Khazix,Orianna_Fizz,Lucian_Tristana,Nami_Janna
1,Kayle,LeeSin,Zed,Jinx,Thresh,Lulu,Khazix,Jayce,Lucian,Janna,Kayle_Lulu,LeeSin_Khazix,Zed_Jayce,Jinx_Lucian,Thresh_Janna
1,Swain,Khazix,Ziggs,Vayne,Morgana,Maokai,LeeSin,Syndra,KogMaw,Janna,Swain_Maokai,Khazix_LeeSin,Ziggs_Syndra,Vayne_KogMaw,Morgana_Janna
1,Maokai,JarvanIV,Fizz,Twitch,Janna,Ryze,Khazix,Ziggs,KogMaw,Nami,Maokai_Ryze,JarvanIV_Khazix,Fizz_Ziggs,Twitch_KogMaw,Janna_Nami
1,Maokai,Rengar,Kassadin,Lucian,Braum,Rumble,LeeSin,Zed,Jinx,Leona,Maokai_Rumble,Rengar_LeeSin,Kassadin_Zed,Lucian_Jinx,Braum_Leona
1,Rumble,JarvanIV,Syndra,Twitch,Thresh,Maokai,Elise,Yasuo,Tristana,Nami,Rumble_Maokai,JarvanIV_Elise,Syndra_Yasuo,Twitch_Tristana,Thresh_Nami
1,Ryze,Khazix,Zed,Corki,Thresh,Kayle,Elise,Ahri,Lucian,Janna,Ryze_Kayle,Khazix_Elise,Zed_Ahri,Corki_Lucian,Thresh_Janna
1,Rumble,LeeSin,Yasuo,KogMaw,Nami,Kayle,Khazix,Ahri,Tristana,Thresh,Rumble_Kayle,LeeSin_Khazix,Yasuo_Ahri,KogMaw_Tristana,Nami_Thresh
1,Rumble,Khazix,Syndra,Lucian,Janna,Kayle,Elise,Xerath,KogMaw,Nami,Rumble_Kayle,Khazix_Elise,Syndra_Xerath,Lucian_KogMaw,Janna_Nami
0,Lulu,JarvanIV,Xerath,Tristana,Nami,Rumble,LeeSin,Yasuo,KogMaw,Thresh,Lulu_Rumble,JarvanIV_LeeSin,Xerath_Yasuo,Tristana_KogMaw,Nami_Thresh
1,Ryze,LeeSin,Yasuo,Tristana,Janna,Lulu,JarvanIV,Syndra,Lucian,Thresh,Ryze_Lulu,LeeSin_JarvanIV,Yasuo_Syndra,Tristana_Lucian,Janna_Thresh
1,Riven,LeeSin,Lulu,Tristana,Thresh,Irelia,Khazix,TwistedFate,Lucian,Zilean,Riven_Irelia,LeeSin_Khazix,Lulu_TwistedFate,Tristana_Lucian,Thresh_Zilean
0,Lulu,JarvanIV,Zed,KogMaw,Nami,Irelia,Elise,Ahri,Lucian,Thresh,Lulu_Irelia,JarvanIV_Elise,Zed_Ahri,KogMaw_Lucian,Nami_Thresh
1,Ryze,Elise,Zed,Corki,Thresh,Lulu,Khazix,Talon,Tristana,Nami,Ryze_Lulu,Elise_Khazix,Zed_Talon,Corki_Tristana,Thresh_Nami
1,Irelia,Evelynn,Zilean,KogMaw,Nami,Lulu,Khazix,Kassadin,Lucian,Thresh,Irelia_Lulu,Evelynn_Khazix,Zilean_Kassadin,KogMaw_Lucian,Nami_Thresh
1,Irelia,LeeSin,Fizz,Tristana,Janna,Rumble,Khazix,Orianna,Lucian,Thresh,Irelia_Rumble,LeeSin_Khazix,Fizz_Orianna,Tristana_Lucian,Janna_Thresh
1,Maokai,JarvanIV,Yasuo,Corki,Thresh,Rumble,Khazix,Fizz,Tristana,Braum,Maokai_Rumble,JarvanIV_Khazix,Yasuo_Fizz,Corki_Tristana,Thresh_Braum
0,Rumble,Elise,Syndra,KogMaw,Nami,Ryze,Khazix,Zed,Lucian,Thresh,Rumble_Ryze,Elise_Khazix,Syndra_Zed,KogMaw_Lucian,Nami_Thresh
1,Irelia,Rammus,Ahri,KogMaw,Alistar,Ryze,JarvanIV,Zilean,Lucian,Morgana,Irelia_Ryze,Rammus_JarvanIV,Ahri_Zilean,KogMaw_Lucian,Alistar_Morgana
0,Maokai,JarvanIV,Fizz,Tristana,Thresh,Rumble,LeeSin,Lissandra,Lucian,Janna,Maokai_Rumble,JarvanIV_LeeSin,Fizz_Lissandra,Tristana_Lucian,Thresh_Janna
0,Irelia,LeeSin,Zilean,Tristana,Morgana,Ryze,Khazix,Lulu,Corki,Nami,Irelia_Ryze,LeeSin_Khazix,Zilean_Lulu,Tristana_Corki,Morgana_Nami
0,Irelia,LeeSin,Yasuo,Tristana,Nami,Kayle,Khazix,Orianna,Twitch,Janna,Irelia_Kayle,LeeSin_Khazix,Yasuo_Orianna,Tristana_Twitch,Nami_Janna
1,Irelia,LeeSin,Ahri,KogMaw,Zilean,Ryze,Khazix,Orianna,Tristana,Janna,Irelia_Ryze,LeeSin_Khazix,Ahri_Orianna,KogMaw_Tristana,Zilean_Janna
0,Ryze,Elise,Syndra,Jinx,Thresh,Kayle,Khazix,Xerath,Lucian,Morgana,Ryze_Kayle,Elise_Khazix,Syndra_Xerath,Jinx_Lucian,Thresh_Morgana
0,Rumble,JarvanIV,Orianna,KogMaw,Nami,Maokai,Rengar,Kassadin,Twitch,Janna,Rumble_Maokai,JarvanIV_Rengar,Orianna_Kassadin,KogMaw_Twitch,Nami_Janna
1,Ryze,Elise,Ahri,Jinx,Morgana,Kayle,Khazix,Fizz,Twitch,Thresh,Ryze_Kayle,Elise_Khazix,Ahri_Fizz,Jinx_Twitch,Morgana_Thresh
0,Rumble,LeeSin,Zed,Tristana,Janna,Maokai,Elise,Talon,Corki,Thresh,Rumble_Maokai,LeeSin_Elise,Zed_Talon,Tristana_Corki,Janna_Thresh
1,Rumble,Khazix,Zed,Corki,Janna,Kayle,Elise,Ahri,Twitch,Nami,Rumble_Kayle,Khazix_Elise,Zed_Ahri,Corki_Twitch,Janna_Nami
1,Maokai,Khazix,Orianna,Lucian,Janna,Lulu,LeeSin,Xerath,KogMaw,Thresh,Maokai_Lulu,Khazix_LeeSin,Orianna_Xerath,Lucian_KogMaw,Janna_Thresh
1,Kassadin,LeeSin,Zed,Lucian,Zilean,Nidalee,Elise,Talon,Corki,Janna,Kassadin_Nidalee,LeeSin_Elise,Zed_Talon,Lucian_Corki,Zilean_Janna
1,Ryze,Elise,Jayce,Twitch,Thresh,Lulu,Khazix,Zed,Lucian,Janna,Ryze_Lulu,Elise_Khazix,Jayce_Zed,Twitch_Lucian,Thresh_Janna
0,Maokai,JarvanIV,Zed,Corki,Nami,Singed,Khazix,Fizz,Twitch,Janna,Maokai_Singed,JarvanIV_Khazix,Zed_Fizz,Corki_Twitch,Nami_Janna
0,DrMundo,Khazix,Kassadin,Tristana,Morgana,Ryze,JarvanIV,Yasuo,Lucian,Thresh,DrMundo_Ryze,Khazix_JarvanIV,Kassadin_Yasuo,Tristana_Lucian,Morgana_Thresh
0,DrMundo,Khazix,Ahri,Lucian,Thresh,Kayle,LeeSin,Yasuo,Twitch,Braum,DrMundo_Kayle,Khazix_LeeSin,Ahri_Yasuo,Lucian_Twitch,Thresh_Braum
0,Nidalee,Elise,Jayce,Tristana,Thresh,Ryze,Khazix,Syndra,Lucian,Morgana,Nidalee_Ryze,Elise_Khazix,Jayce_Syndra,Tristana_Lucian,Thresh_Morgana
0,Maokai,Elise,Zed,Corki,Morgana,Rumble,Khazix,TwistedFate,Twitch,Thresh,Maokai_Rumble,Elise_Khazix,Zed_TwistedFate,Corki_Twitch,Morgana_Thresh
1,Maokai,LeeSin,Jayce,Corki,Braum,Rumble,Khazix,Syndra,Graves,Janna,Maokai_Rumble,LeeSin_Khazix,Jayce_Syndra,Corki_Graves,Braum_Janna
0,Rumble,LeeSin,Talon,Corki,Braum,Maokai,Rengar,Yasuo,Twitch,Nami,Rumble_Maokai,LeeSin_Rengar,Talon_Yasuo,Corki_Twitch,Braum_Nami
1,Ryze,Khazix,Lulu,Lucian,Nami,Kayle,LeeSin,Orianna,Tristana,Janna,Ryze_Kayle,Khazix_LeeSin,Lulu_Orianna,Lucian_Tristana,Nami_Janna
0,Ryze,Khazix,Zed,Lucian,Thresh,Rumble,LeeSin,Orianna,Twitch,Janna,Ryze_Rumble,Khazix_LeeSin,Zed_Orianna,Lucian_Twitch,Thresh_Janna
0,Rumble,LeeSin,Orianna,Twitch,Nami,Ryze,Evelynn,Syndra,Lucian,Thresh,Rumble_Ryze,LeeSin_Evelynn,Orianna_Syndra,Twitch_Lucian,Nami_Thresh
1,Ryze,Khazix,Orianna,Lucian,Braum,Irelia,LeeSin,Fizz,Vayne,Thresh,Ryze_Irelia,Khazix_LeeSin,Orianna_Fizz,Lucian_Vayne,Braum_Thresh
1,Ryze,JarvanIV,Orianna,Tristana,Janna,Rumble,Khazix,Syndra,Twitch,Thresh,Ryze_Rumble,JarvanIV_Khazix,Orianna_Syndra,Tristana_Twitch,Janna_Thresh
0,Kassadin,Khazix,Zed,Corki,Morgana,Irelia,LeeSin,Ahri,Lucian,Janna,Kassadin_Irelia,Khazix_LeeSin,Zed_Ahri,Corki_Lucian,Morgana_Janna
1,Ryze,Rengar,Jayce,Lucian,Janna,Nidalee,Khazix,Zed,Corki,Braum,Ryze_Nidalee,Rengar_Khazix,Jayce_Zed,Lucian_Corki,Janna_Braum
0,Maokai,LeeSin,Orianna,KogMaw,Nami,Ryze,Khazix,Zed,Corki,Janna,Maokai_Ryze,LeeSin_Khazix,Orianna_Zed,KogMaw_Corki,Nami_Janna
0,Kayle,LeeSin,Yasuo,Varus,Zilean,Akali,Rengar,Jayce,Twitch,Janna,Kayle_Akali,LeeSin_Rengar,Yasuo_Jayce,Varus_Twitch,Zilean_Janna
1,Maokai,Rengar,Jayce,Corki,Morgana,Galio,Khazix,Ryze,Lucian,Janna,Maokai_Galio,Rengar_Khazix,Jayce_Ryze,Corki_Lucian,Morgana_Janna
0,Ryze,Rengar,TwistedFate,Lucian,Sona,Kassadin,LeeSin,Fizz,Twitch,Janna,Ryze_Kassadin,Rengar_LeeSin,TwistedFate_Fizz,Lucian_Twitch,Sona_Janna
0,Irelia,JarvanIV,Orianna,Tristana,Zilean,Rumble,Khazix,Jayce,Lucian,Thresh,Irelia_Rumble,JarvanIV_Khazix,Orianna_Jayce,Tristana_Lucian,Zilean_Thresh
0,Rumble,LeeSin,Jayce,Corki,Morgana,DrMundo,Khazix,Lulu,Lucian,Thresh,Rumble_DrMundo,LeeSin_Khazix,Jayce_Lulu,Corki_Lucian,Morgana_Thresh
1,Maokai,LeeSin,TwistedFate,Corki,Thresh,DrMundo,Khazix,Zilean,Lucian,Nami,Maokai_DrMundo,LeeSin_Khazix,TwistedFate_Zilean,Corki_Lucian,Thresh_Nami
1,Maokai,Pantheon,Ryze,Lucian,Thresh,Rumble,Khazix,Orianna,Corki,Janna,Maokai_Rumble,Pantheon_Khazix,Ryze_Orianna,Lucian_Corki,Thresh_Janna
